7663.76,7664.26,cb
7664.3,7664.66,c
7665.26,7665.36,b
7666.22,7666.22,b
7666.53,7667.03,c
7667.71,7667.71,b
7667.91,7668.33,c
7668.44,7668.78,b
7669.2,7669.72,cb
7670.04,7670.38,b
7670.63,7671.17,cb
7671.55,7672.09,cb
7672.49,7672.83,b
7672.9,7673.24,b
7673.96,7674.24,b
7675.11,7675.19,b
7675.9,7676.3,c
7676.22,7676.8,cb
7676.69,7677.15,c
7677.54,7677.98,c
7678.35,7678.83,c
7679.41,7679.79,c
7680.4,7680.8,b
7681.41,7681.79,c
7682.49,7683.03,c
7685.5,7685.56,b
7687.49,7687.87,c
7688.27,7688.69,b
7691.37,7691.37,b
7693.05,7693.25,b
7700.99,7700.99,b
7702.01,7702.15,b
7705.45,7705.53,b
7706.3,7706.3,b
7706.86,7706.92,b
7711.0,7711.0,b
7713.41,7713.41,b
7715.99,7716.09,b
7719.98,7720.34,c
7720.28,7720.86,cb
7721.17,7721.17,b
7722.43,7722.61,b
7723.6,7723.98,b
7724.66,7724.66,b
7728.3,7728.44,b
7730.63,7730.63,b
7734.0,7734.0,b
7735.49,7735.49,b
7737.13,7737.43,c
7738.1,7738.1,b
7739.28,7739.46,b
7741.38,7741.7,b
7744.29,7744.39,b
7744.99,7745.25,c
7746.75,7746.75,b
7747.97,7748.39,b
7748.45,7748.95,b
7749.36,7749.36,b
7751.2,7751.26,b
7755.4,7755.4,b
7757.41,7757.53,b
7760.32,7760.48,b
7767.27,7767.45,b
7769.23,7769.39,b
7769.35,7770.17,cb
7771.42,7771.42,b
7772.38,7772.88,cb
7773.13,7773.63,cb
7773.79,7774.31,cb
7774.66,7774.9,b
7774.87,7775.51,cb
7775.72,7776.3,cb
7776.81,7777.33,cb
7777.79,7778.15,b
7779.06,7779.44,b
7780.05,7780.51,b
7780.99,7781.45,cb
7781.84,7782.3,cb
7782.61,7783.01,b
7783.26,7784.0,cb
7784.0,7784.4400000000005,c
7784.77,7785.47,cb
7785.8,7786.2,c
7786.29,7787.01,cb
7787.22,7787.72,cb
7788.06,7788.52,c
7788.53,7789.15,cb
7789.31,7789.67,b
7789.85,7790.49,cb
7790.54,7791.2,cb
7791.15,7791.81,cb
7792.16,7792.6,cb
7792.8,7793.42,cb
7793.61,7794.23,cb
7794.05,7794.61,cb
7795.05,7795.45,b
7795.73,7796.37,cb
7796.49,7797.23,cb
7797.28,7797.86,cb
7797.94,7798.38,cb
7798.95,7799.61,cb
7800.06,7800.74,cb
7800.76,7801.34,cb
7801.62,7802.26,cb
7802.27,7802.85,cb
7803.01,7803.65,cb
7803.85,7804.29,cb
7804.46,7805.06,cb
7805.41,7805.87,cb
7806.06,7806.66,cb
7806.99,7807.69,cb
7807.94,7808.56,cb
7809.06,7809.46,c
7809.76,7810.14,b
7810.55,7811.05,cb
7811.42,7811.7,b
7811.89,7812.55,cb
7813.3,7813.76,cb
7815.23,7815.77,cb
7816.02,7816.38,c
7816.54,7817.0,cb
7817.03,7817.69,cb
7817.74,7818.44,cb
