2.7,2.7,r
4.5,5.140000000000001,r
13.3,13.3,r
14.98,14.98,r
15.07,15.77,r
17.16,17.74,r
19.03,19.689999999999998,r
20.5,20.5,r
21.080000000000002,21.74,r
23.22,23.22,r
25.02,25.02,r
26.28,26.28,r
26.78,26.78,r
28.53,28.53,r
29.64,29.64,r
30.39,30.39,r
32.01,32.01,r
33.68,33.68,r
34.18,34.18,r
35.83,35.83,r
37.95,37.95,r
38.74,38.839999999999996,r
39.080000000000005,39.32,r
41.14,41.480000000000004,r
43.18,43.18,r
43.76,43.76,r
44.4,44.4,r
44.99,44.99,r
48.05,48.05,r
48.87,48.87,r
49.41,49.69,r
50.87,50.87,r
51.3,51.3,r
52.54,52.54,r
53.03,53.03,r
53.44,53.44,r
54.76,54.76,r
55.14,55.2,r
56.37,56.37,r
56.78,56.78,r
58.01,58.01,r
62.46,62.46,r
66.42,66.42,r
67.52,67.52,r
68.29,68.29,r
69.02999999999999,69.61,r
69.94,69.94,r
70.64,70.64,r
71.08,71.7,r
72.89,73.63000000000001,r
75.58,75.58,r
75.97999999999999,76.72,r
78.38,78.53999999999999,r
79.78,79.78,r
82.18,82.32,r
82.42,82.89999999999999,r
83.92,83.92,r
85.38,85.38,r
86.18,86.18,r
86.54,87.2,r
87.79,87.79,r
88.28999999999999,88.91,r
89.45,89.45,r
90.17,90.17,r
90.95,90.95,r
94.52,94.52,r
95.31,95.31,r
95.52000000000001,96.16,r
97.54,98.36,r
99.64999999999999,100.45,r
101.53,102.31,r
103.47,103.77000000000001,r
105.36,105.36,r
106.33,106.33,r
106.99,106.99,r
108.4,108.4,r
108.81,108.81,r
111.92999999999999,111.99,r
114.79,114.79,r
118.0,118.0,r
119.81,119.81,r
119.92,120.67999999999999,r
121.97999999999999,122.78,r
123.93,124.53,r
125.93,126.43,r
128.11,128.13,r
129.82,129.82,r
131.51,131.51,r
133.17,133.17,r
134.59,134.59,r
136.36,136.36,r
137.04,137.04,r
138.73,138.73,r
139.52,139.52,r
140.1,140.1,r
140.85,140.85,r
141.3,141.3,r
141.77,141.77,r
142.93,142.93,r
146.38,146.38,r
147.80999999999997,148.47,r
149.58,150.02,r
152.3,152.3,r
156.09,156.77,r
157.93,158.63,r
160.0,160.77999999999997,r
161.97,162.45000000000002,r
163.7,163.8,r
165.31,165.45,r
172.14,172.14,r
180.77,180.77,r
