0.99,c
1.51,cb
2.35,c
2.95,c
3.79,c
4.42,c
5.02,cb
5.58,c
6.33,c
6.9,c
7.54,cb
8.18,c
8.81,c
9.5,c
10.11,c
10.84,c
11.41,c
11.95,c
12.59,c
13.08,c
13.67,c
14.34,c
14.9,c
15.47,c
16.11,c
17.14,c
17.74,c
18.87,c
19.59,c
20.22,c
20.91,c
21.6,c
22.28,c
22.84,c
23.48,cb
24.13,cb
24.73,c
25.3,c
26.58,c
27.19,c
27.74,c
28.26,c
28.88,c
29.41,c
29.99,c
31.2,c
31.83,c
32.59,c
33.24,c
33.85,b
34.26,c
34.79,c
35.43,c
36.39,c
36.91,c
37.81,c
38.33,c
39.02,c
39.74,c
40.5,c
41.17,c
42.09,c
42.87,c
43.88,c
46.12,c
46.92,b
47.81,b
48.47,b
271.75,c
273.29,c
274.46,c
275.27,b
276.26,c
277.63,c
278.32,c
279.68,c
281.67,c
283.01,b
283.57,b
284.18,c
285.14,c
285.77,c
287.02,c
287.61,c
288.38,b
289.68,b
290.35,b
291.22,b
292.03,c
292.97,c
293.66,c
294.09,c
294.81,c
295.77,c
296.32,c
297.33,c
298.73,c
299.14,c
299.76,c
300.65999999999997,c
301.68,c
302.20000000000005,c
302.87,c
303.47,c
304.78999999999996,c
305.51,c
306.46,c
307.15,c
307.79,c
308.47,c
309.86,c
310.6,c
311.27,c
311.86,c
312.40999999999997,c
313.5,c
314.08000000000004,c
314.65999999999997,c
315.28999999999996,c
315.71000000000004,c
316.12,c
316.73,c
317.30999999999995,c
317.91999999999996,c
318.53999999999996,c
319.17999999999995,c
319.88,c
320.53999999999996,c
321.35,c
322.86,c
323.46,c
324.09000000000003,b
324.69,c
325.21,c
325.84000000000003,c
326.27,c
326.68,c
327.27,c
327.83000000000004,c
328.63,c
329.39,b
330.17,c
331.14,c
331.81,c
333.02,b
333.88,b
334.53,b
335.28,c
335.69,c
336.42,b
336.90999999999997,c
337.33,c
337.74,c
338.28999999999996,c
339.1,c
339.51,c
340.09000000000003,c
340.76,c
341.34000000000003,c
341.98,c
343.47,c
344.11,c
344.66999999999996,c
345.35,c
345.87,c
346.94,c
347.56,c
348.2,c
349.14,c
350.43,c
351.32,c
351.96000000000004,c
352.48,c
353.14,b
353.95000000000005,c
354.52,c
355.56,b
356.28000000000003,c
356.92,c
358.07000000000005,c
358.74,c
359.4,c
359.95,c
360.65,c
361.44,c
362.09000000000003,c
362.90999999999997,b
363.5,c
363.98,c
364.78,c
365.4,c
366.0,c
367.96,b
368.64,c
369.49,b
369.94,c
370.61,c
371.28,c
371.89,c
372.81,c
373.83000000000004,c
374.78,c
375.83000000000004,c
377.06,c
377.92,c
378.63,c
379.21999999999997,c
379.89,c
380.56,c
381.98,b
383.14,c
384.03999999999996,c
384.46,c
385.52,c
386.84,b
387.8,c
389.62,c
390.43,c
391.48,c
392.1,c
392.99,c
393.64,c
394.18,c
394.75,c
395.31,c
396.04,c
396.63,c
397.29999999999995,c
398.28,c
398.87,c
399.99,c
400.4,c
400.98,c
401.65999999999997,c
402.63,c
403.38,b
404.61,c
405.63,c
