0.49	c
1.22	cb
1.85	b
2.51	c
3.18	cb
3.94	b
4.69	c
5.52	cb
6.22	cb
7.12	b
7.83	b
8.53	cb
9.28	cb
9.97	cb
10.71	b
11.48	cb
12.21	cb
12.95	b
13.79	cb
14.54	c
15.25	cb
16.04	cb
16.92	cb
17.69	cb
18.73	cb
19.54	cb
20.39	cb
21.09	cb
21.88	cb
22.6	cb
23.37	cb
24.08	cb
24.89	cb
25.76	cb
26.71	cb
27.39	cb
28.14	c
29.03	cb
29.89	cb
30.65	cb
31.4	cb
32.42	cb
33.17	c
33.96	cb
34.58	b
35.24	c
35.96	cb
36.75	cb
37.39	b
38.13	cb
38.89	cb
39.69	b
40.47	c
41.44	b
42.28	b
43.04	cb
43.84	cb
44.67	b
45.43	cb
46.56	b
47.31	cb
48.12	cb
48.85	cb
49.46	b
50.31	b
51.01	cb
51.78	b
52.61	cb
53.31	b
54.09	cb
54.86	cb
55.56	cb
56.26	b
57.16	cb
57.83	cb
58.77	b
59.65	cb
60.39	cb
61.19	cb
61.94	cb
62.65	b
63.44	c
64.17	c
64.89	c
65.57	cb
66.44	cb
67.21	cb
68.35	cb
68.96	cb
69.77	cb
70.39	cb
71.06	cb
71.83	cb
72.6	cb
73.38	cb
74.06	b
74.75	b
75.52	cb
76.26	cb
76.89	cb
77.7	cb
78.44	b
79.23	cb
79.95	cb
80.72	cb
81.45	b
82.21	cb
82.9	cb
83.73	cb
84.63	b
85.34	cb
86.09	cb
86.82	cb
87.68	b
88.56	cb
89.34	cb
90.06	cb
90.79	cb
91.53	cb
92.28	cb
93.08	cb
93.73	cb
94.72	cb
95.52	cb
96.24	cb
97.08	cb
97.89	cb
98.61	cb
99.42	cb
100.22	cb
100.99	cb
101.74	cb
102.47	b
103.26	c
104.07	c
104.76	c
105.35	cb
106.17	b
106.98	b
107.91	b
108.6	c
109.45	cb
110.19	c
110.94	b
111.35	c
112.35	b
113.15	cb
114.06	b
114.76	b
115.59	cb
116.32	cb
117.02	c
117.76	cb
118.44	cb
119.21	b
119.81	b
120.44	b
120.97	b
121.53	c
122.44	b
123.21	b
123.86	b
124.58	cb
125.25	c
126.04	b
126.82	cb
127.43	b
128.19	cb
128.85	cb
129.78	cb
130.45	cb
131.22	cb
132.05	cb
132.76	cb
133.56	cb
134.24	cb
135.0	cb
135.75	cb
136.47	cb
137.33	cb
138.02	cb
138.9	cb
139.64	cb
140.4	c
141.04	cb
141.8	cb
142.62	b
143.37	b
144.13	cb
144.86	cb
145.65	cb
146.48	cb
147.29	cb
148.0	cb
148.83	cb
149.75	cb
150.52	cb
151.27	c
151.94	cb
152.63	cb
153.4	cb
154.66	cb
155.32	cb
156.15	cb
156.83	cb
157.53	cb
158.35	cb
159.06	cb
159.74	c
160.36	c
161.14	b
162.01	cb
162.74	b
163.4	cb
164.15	cb
164.75	b
165.51	cb
166.33	cb
167.13	cb
167.82	cb
168.61	cb
169.36	b
170.15	cb
170.85	cb
171.55	cb
172.15	cb
172.93	cb
173.57	cb
174.51	b
175.24	b
176.02	b
176.58	cb
177.34	cb
178.18	b
178.85	cb
179.54	c
180.17	cb
180.91	cb
181.62	b
182.24	cb
182.87	b
183.57	b
184.35	cb
185.17	cb
185.9	b
186.57	c
187.23	cb
188.04	cb
188.89	b
189.67	cb
190.4	cb
191.18	cb
191.85	b
192.68	cb
193.33	cb
194.14	cb
194.78	b
195.49	c
196.1	c
196.76	b
197.56	cb
198.23	cb
198.93	b
199.66	b
200.48	b
201.45	cb
202.29	cb
203.0	cb
203.7	cb
204.48	b
205.1	cb
205.8	cb
206.55	cb
207.16	b
207.82	b
208.46	cb
209.28	cb
209.95	b
210.76	cb
211.64	c
212.55	b
213.27	b
214.07	cb
214.72	cb
215.48	cb
216.28	cb
217.04	cb
217.68	b
218.5	cb
219.23	b
219.86	cb
220.64	cb
221.35	c
222.07	cb
222.85	cb
223.59	c
224.25	b
224.94	cb
225.73	b
226.57	b
227.22	cb
228.02	cb
228.66	b
229.37	cb
230.16	cb
230.74	b
231.47	cb
232.31	cb
233.08	b
233.78	b
234.29	cb
235.29	cb
235.94	cb
236.78	c
237.44	cb
238.32	b
239.01	cb
239.95	c
240.67	cb
241.29	b
242.04	cb
242.83	cb
243.43	b
244.22	cb
244.86	c
245.62	cb
246.4	cb
247.06	cb
247.82	cb
248.56	b
249.31	cb
250.33	cb
251.11	cb
251.99	cb
252.74	b
253.31	cb
254.09	cb
254.82	cb
255.69	b
256.26	cb
257.94	b
259.07	cb
259.56	cb
260.51	b
261.21	b
261.93	c
262.66	cb
263.35	cb
264.13	b
265.18	b
271.61	b
274.55	b
275.44	c
277.34	b
282.89	b
287.21	b
293.86	b
296.54	b
296.99	b
299.31	b
301.92999999999995	b
302.52	b
303.02	cb
303.42999999999995	cb
304.35	b
305.19	b
305.61	cb
306.31	cb
306.84000000000003	b
307.65	cb
308.53999999999996	cb
309.47	b
309.88	b
310.83000000000004	cb
311.63	cb
312.28999999999996	cb
313.07	b
313.8	cb
314.54999999999995	b
315.36	b
316.08000000000004	b
316.81	c
317.52	cb
318.25	c
318.95	b
319.66999999999996	b
320.49	cb
321.25	b
322.01	b
322.72	b
323.52	cb
324.2	cb
324.98	cb
325.73	c
326.33000000000004	cb
326.93	b
327.58000000000004	cb
328.25	b
328.97	b
329.88	b
330.52	c
331.49	b
332.23	b
332.96	c
333.57000000000005	c
333.98	b
334.41999999999996	cb
334.83	cb
335.26	c
335.99	b
336.69	b
338.25	cb
339.63	b
343.18	b
345.65999999999997	b
347.58000000000004	b
348.26	b
348.67	c
349.31	b
349.95	b
350.55	b
351.03	b
351.76	b
352.18	b
353.11	b
354.53999999999996	b
355.20000000000005	b
356.32	b
358.39	b
358.96000000000004	b
359.65999999999997	b
361.29	b
362.03	b
363.71000000000004	b
364.58	b
365.06	b
365.78	b
366.19	b
366.97	b
367.79999999999995	b
368.26	b
368.67	b
369.14	cb
369.86	b
370.96000000000004	b
372.29999999999995	b
372.92	b
373.61	b
374.27	b
374.68	c
375.52	b
376.09000000000003	b
377.57	b
380.15999999999997	b
381.83	b
383.25	b
383.90999999999997	b
384.79	b
386.98	b
388.40999999999997	b
389.14	c
389.86	cb
390.74	b
391.45	b
392.21000000000004	b
392.97	b
393.78000000000003	b
394.69	b
395.36	b
395.77	c
396.83	b
397.7	b
398.4	b
398.96	b
399.90999999999997	b
400.89	c
401.39	b
403.03	b
405.03999999999996	b
409.94	b
411.23	b
413.23	b
414.55	b
416.47	b
417.19	b
417.77	b
419.95	b
420.36	b
421.28	b
422.09000000000003	b
422.93	b
423.68	b
424.45	cb
425.19	b
425.95000000000005	cb
426.71000000000004	b
427.38	cb
428.01	c
428.86	b
429.58	b
430.23	cb
431.15999999999997	b
431.81	b
432.62	b
433.32	b
434.03000000000003	b
434.84999999999997	b
435.56	b
436.37	b
436.88	b
437.94	c
438.59999999999997	b
439.86	b
440.96000000000004	b
441.77	b
442.56	b
443.33000000000004	b
444.06	b
444.71000000000004	b
445.47	cb
446.24	b
447.05	b
447.8	b
448.84999999999997	b
449.46000000000004	b
450.41999999999996	b
451.05	c
452.14	b
453.63	b
454.45	c
455.14	b
455.95	b
456.65999999999997	b
457.43	b
458.59000000000003	b
460.27	b
461.88	b
463.38	b
464.28	b
467.82	b
472.3	b
472.90999999999997	b
473.84000000000003	b
474.6	b
475.33000000000004	b
475.88	b
476.7	b
477.18	c
477.74	cb
478.24	b
478.81	b
479.22	cb
479.90999999999997	cb
480.57	b
481.25	b
482.25	cb
482.93	b
483.65999999999997	cb
484.37	cb
485.2	cb
486.0	cb
486.72999999999996	c
487.46000000000004	b
488.26	b
489.0	b
489.78	b
490.53	c
491.18	b
491.98	b
492.76	b
10784.76	c
10785.36	cb
10787.76	b
10790.98	cb
10791.880000000001	cb
10792.83	b
10793.86	c
10794.73	c
10795.45	c
10795.93	c
10797.37	c
10803.29	c
10804.52	b
10806.7	b
10811.490000000002	cb
10812.68	b
10813.43	b
10814.14	b
10814.96	cb
10815.66	b
10816.41	cb
10817.119999999999	cb
10817.810000000001	cb
10818.59	cb
10819.34	cb
10820.099999999999	cb
10820.970000000001	cb
10821.71	cb
10822.439999999999	cb
10823.150000000001	cb
10823.89	cb
10824.58	cb
10825.4	cb
10826.119999999999	b
10826.86	cb
10827.55	cb
10828.310000000001	c
10829.01	cb
10829.74	c
10830.5	cb
10831.06	cb
10831.939999999999	cb
10832.68	b
10833.369999999999	cb
10834.060000000001	b
10835.7	cb
10836.3	cb
10837.02	cb
10837.77	cb
10838.349999999999	b
10839.06	cb
10839.73	cb
10840.67	b
10841.4	cb
10842.11	cb
10842.779999999999	cb
10843.5	b
10844.380000000001	b
10844.99	cb
10845.8	cb
10846.439999999999	cb
10847.17	cb
10847.91	cb
10848.69	b
10849.27	b
10850.0	cb
10850.77	cb
10851.45	cb
10852.220000000001	cb
10852.939999999999	c
10853.57	cb
10854.21	c
10854.94	cb
10855.68	b
10856.46	cb
10857.27	b
10858.3	cb
10859.05	b
10859.740000000002	cb
10860.37	b
10861.630000000001	cb
10862.36	cb
10863.07	cb
10863.77	cb
10865.19	cb
10865.83	cb
10866.41	cb
10867.04	cb
10867.869999999999	b
10868.44	cb
10869.130000000001	cb
10869.82	cb
10870.55	cb
10871.22	cb
10872.09	c
10872.81	cb
10873.7	b
10874.380000000001	b
10875.18	b
10875.95	b
10876.74	c
10877.54	cb
10878.27	cb
10881.21	c
10883.64	b
10885.42	c
10891.720000000001	c
10893.11	cb
10894.09	b
10894.8	cb
10895.41	b
10895.98	b
10896.72	b
10897.470000000001	cb
10898.3	c
10899.25	cb
10899.93	cb
10900.57	cb
10901.380000000001	cb
10902.36	b
10903.08	b
10903.869999999999	cb
10904.59	cb
10905.240000000002	cb
10905.82	cb
10906.63	cb
10907.32	cb
10908.01	cb
10908.720000000001	cb
10909.55	cb
10910.43	cb
10911.05	cb
10911.869999999999	cb
10912.560000000001	cb
10913.3	cb
10914.130000000001	cb
10914.95	cb
10915.71	b
10916.51	c
10917.21	cb
10918.2	c
10918.98	cb
10919.7	cb
10920.82	cb
10921.279999999999	cb
10921.74	c
10922.54	cb
10923.49	cb
10924.470000000001	c
10926.7	c
10928.71	b
10929.16	c
10932.72	c
10933.849999999999	c
10935.14	c
10936.14	c
10938.470000000001	c
10940.89	b
10941.9	c
10943.92	c
10945.08	c
10946.87	b
10947.369999999999	cb
10948.220000000001	b
10948.98	b
10950.470000000001	b
10951.17	cb
10951.9	cb
10952.669999999998	cb
10953.7	cb
10954.650000000001	cb
10955.23	cb
10955.89	cb
10956.619999999999	cb
10957.32	cb
10958.11	cb
10958.76	cb
10959.46	cb
10960.08	cb
10960.77	cb
10961.54	cb
10962.439999999999	cb
10963.029999999999	cb
10963.82	cb
10964.44	cb
10965.16	cb
10965.93	cb
10966.7	cb
10967.529999999999	cb
10968.2	b
10968.95	cb
10969.720000000001	cb
10970.43	cb
10971.970000000001	cb
10972.61	cb
10973.43	cb
10974.54	cb
10975.3	b
10976.03	cb
10976.720000000001	cb
10977.54	cb
10978.3	cb
10978.869999999999	b
10979.72	cb
10980.5	cb
10981.21	cb
10981.83	cb
10982.61	b
10983.33	b
10984.11	cb
10984.900000000001	cb
10985.779999999999	cb
10986.65	cb
10987.26	c
10987.9	b
10988.61	cb
10989.4	cb
10990.09	cb
10990.81	c
10991.55	cb
10992.2	cb
10992.880000000001	cb
10993.66	cb
10994.279999999999	cb
10995.119999999999	cb
10995.74	cb
10996.369999999999	cb
10997.2	cb
10997.95	cb
10998.67	cb
10999.46	cb
11000.18	cb
11000.9	cb
11001.54	cb
11002.3	cb
11003.05	cb
11003.76	cb
11004.49	cb
11005.08	cb
11005.86	cb
11006.439999999999	cb
11007.560000000001	cb
11008.27	cb
11008.93	b
11009.56	b
11010.25	b
11010.83	cb
11011.470000000001	cb
11012.15	c
11012.79	cb
11013.49	cb
11014.119999999999	cb
11014.82	cb
11015.5	cb
11016.259999999998	b
11017.39	b
11018.130000000001	b
11018.89	cb
11019.59	b
11020.24	cb
11021.03	cb
11021.73	cb
11022.46	cb
11023.07	cb
11023.73	cb
11024.46	cb
11025.45	cb
11026.03	b
11026.79	cb
11027.42	cb
11028.09	cb
11028.82	cb
11029.95	c
11030.7	b
11031.48	cb
11032.86	b
11034.26	cb
11035.0	b
11035.67	b
11036.43	cb
11037.16	cb
11037.880000000001	cb
11038.57	c
11039.21	b
11040.07	cb
11040.79	cb
11041.5	cb
11042.21	cb
11042.89	cb
11043.59	cb
11044.39	cb
11045.150000000001	cb
11045.76	cb
11046.57	cb
11047.33	cb
11048.150000000001	cb
11048.849999999999	cb
11049.619999999999	cb
11050.369999999999	cb
11051.380000000001	cb
11052.09	cb
11052.99	cb
11053.619999999999	cb
11054.53	cb
11055.36	cb
11056.04	cb
11056.599999999999	cb
11057.5	cb
11058.25	cb
11058.91	cb
11059.73	cb
11060.46	cb
11061.29	cb
11062.05	cb
11062.76	cb
11063.42	cb
11064.14	cb
11064.99	cb
11065.84	cb
11066.619999999999	cb
11067.41	cb
11068.2	cb
11069.03	cb
11069.7	cb
11070.529999999999	cb
11071.5	cb
11072.189999999999	cb
11072.939999999999	cb
11073.75	b
11074.650000000001	cb
11075.279999999999	cb
11076.099999999999	cb
11076.89	cb
11077.65	cb
11078.43	cb
11079.13	cb
11079.81	cb
11080.61	cb
11081.48	cb
11082.349999999999	cb
11083.14	cb
11083.83	cb
11084.55	cb
11085.27	cb
11086.07	cb
11086.810000000001	b
11087.509999999998	cb
11088.279999999999	cb
11089.080000000002	c
11090.02	cb
11090.78	cb
11091.57	cb
11092.26	cb
11093.04	cb
11093.82	cb
11094.43	cb
11095.14	cb
11096.04	b
11096.77	cb
11097.470000000001	cb
11098.61	c
11099.310000000001	c
11100.64	cb
11101.5	cb
11102.17	cb
11102.869999999999	cb
11103.68	cb
11104.32	cb
11105.17	cb
11105.84	cb
11106.54	cb
11107.3	cb
11108.05	cb
11108.880000000001	cb
11109.529999999999	c
11110.11	cb
11110.970000000001	cb
11111.619999999999	cb
11112.25	b
11112.880000000001	cb
11113.650000000001	cb
11114.369999999999	cb
11114.990000000002	cb
11115.720000000001	cb
11116.61	cb
11117.31	cb
11118.04	cb
11118.75	cb
11119.55	cb
11120.18	cb
11121.09	cb
11121.83	cb
11122.52	cb
11123.36	cb
11124.12	cb
11124.779999999999	cb
11125.61	cb
11126.33	cb
11127.01	cb
11127.84	cb
11128.67	cb
11129.45	b
11130.189999999999	c
11131.29	cb
11131.96	b
11132.810000000001	cb
11133.560000000001	c
11133.98	cb
11134.560000000001	c
11135.17	cb
11135.619999999999	cb
11136.669999999998	c
11137.34	cb
11138.14	b
11138.970000000001	cb
11139.69	b
11140.42	cb
11141.189999999999	cb
11141.92	cb
11142.759999999998	cb
11143.54	cb
11144.25	c
11144.82	cb
11145.5	cb
11146.14	cb
11147.009999999998	cb
11147.79	cb
11148.51	cb
11149.25	cb
11150.04	cb
11150.76	cb
11151.400000000001	cb
11152.24	cb
11152.92	cb
11153.71	cb
11154.380000000001	cb
11155.220000000001	cb
11155.98	cb
11156.66	cb
11157.33	cb
11158.0	cb
11158.7	cb
11159.73	cb
11160.18	cb
11160.97	cb
11161.82	cb
11162.810000000001	b
11163.470000000001	cb
11164.119999999999	cb
11164.82	cb
11165.6	cb
11166.42	cb
11167.04	cb
11167.810000000001	cb
11168.59	cb
11169.32	cb
11170.08	cb
11170.869999999999	cb
11171.49	cb
11172.310000000001	cb
11173.08	cb
11173.91	cb
11174.84	cb
11175.560000000001	b
11176.29	cb
11177.05	c
11177.75	cb
11178.52	cb
11179.28	c
11180.05	cb
11180.779999999999	cb
11181.560000000001	cb
11182.19	c
11182.75	cb
11183.560000000001	cb
11184.33	cb
11184.96	b
11185.76	b
11186.33	b
11187.0	cb
11187.529999999999	cb
11188.18	cb
11188.94	cb
11189.84	cb
11190.6	cb
11191.29	cb
11191.970000000001	cb
11192.73	cb
11193.41	b
11194.099999999999	cb
11194.880000000001	cb
11195.57	cb
11196.880000000001	cb
11197.54	cb
11198.11	cb
11198.92	cb
11199.6	cb
11200.27	cb
11200.93	cb
11201.560000000001	cb
11202.3	cb
11202.85	cb
11203.619999999999	c
11204.21	cb
11204.92	b
11205.619999999999	cb
11206.32	cb
11207.2	b
11207.84	cb
11208.560000000001	b
11209.25	cb
11209.96	cb
11210.64	cb
11211.279999999999	cb
11211.98	cb
11212.689999999999	b
11213.33	cb
11214.06	cb
11214.759999999998	cb
11215.439999999999	cb
11216.05	cb
11216.79	cb
11217.43	cb
11218.11	cb
11218.79	cb
11219.529999999999	cb
11220.25	cb
11220.92	cb
11221.69	cb
11222.25	cb
11223.05	cb
11223.76	cb
11224.810000000001	cb
11225.64	c
11226.619999999999	cb
11227.3	b
11228.06	cb
11229.04	cb
11229.970000000001	cb
11230.630000000001	b
11231.33	b
11232.01	cb
11232.91	b
11233.57	cb
11234.529999999999	cb
11235.19	b
11235.85	b
11236.61	b
11237.279999999999	cb
11238.05	cb
11238.74	cb
11239.41	cb
11240.23	cb
11241.02	cb
11241.67	cb
11242.46	cb
11243.119999999999	cb
11243.810000000001	cb
11244.39	cb
11245.14	cb
11246.05	cb
11246.7	cb
11247.349999999999	cb
11248.119999999999	cb
11248.77	cb
11249.45	cb
11250.16	b
11250.9	cb
11251.65	cb
11252.36	cb
11253.07	cb
11253.72	cb
11254.45	b
11255.2	cb
11255.99	cb
11256.77	cb
11257.57	cb
11258.22	cb
11258.880000000001	cb
11259.64	cb
11260.4	cb
11261.17	cb
11261.83	cb
11262.48	cb
11263.07	cb
11263.9	cb
11264.67	cb
11265.279999999999	b
11265.9	cb
11266.52	b
11267.2	b
11267.97	cb
11268.630000000001	b
11269.28	cb
11269.92	cb
11270.55	b
11271.240000000002	cb
11272.0	cb
11272.75	cb
11273.439999999999	cb
11274.14	cb
11274.990000000002	cb
11275.93	cb
11276.64	cb
11277.310000000001	b
11277.9	b
11278.67	cb
11279.21	cb
11279.84	cb
11280.560000000001	c
11281.349999999999	cb
11282.02	c
11282.68	c
11283.369999999999	cb
11284.14	cb
11284.55	cb
11285.66	b
11286.07	cb
11287.0	cb
11287.779999999999	cb
11288.79	cb
11291.130000000001	cb
11291.95	b
11292.62	b
11293.33	b
11293.99	cb
11294.67	cb
11295.279999999999	cb
11295.990000000002	cb
11296.71	cb
11297.32	cb
11298.04	cb
11298.74	cb
11299.34	cb
11300.150000000001	cb
11300.78	cb
11301.529999999999	cb
11302.099999999999	cb
11302.8	cb
11303.68	cb
11304.25	b
11305.009999999998	cb
11305.78	cb
11306.46	b
11307.150000000001	c
11307.68	cb
11308.310000000001	b
11309.05	cb
11309.720000000001	cb
11310.4	b
11311.05	cb
11311.830000000002	cb
11312.6	cb
11313.91	c
11314.73	c
11316.57	b
11317.380000000001	b
11318.09	b
11318.76	b
11319.279999999999	b
11319.99	cb
11320.61	cb
11321.23	cb
11321.89	cb
11322.470000000001	cb
11323.029999999999	cb
11323.77	cb
11324.49	cb
11325.25	cb
11325.92	cb
11326.52	cb
11327.29	cb
11327.89	cb
11328.61	cb
11329.29	cb
11329.94	cb
11330.64	cb
11331.44	cb
11332.060000000001	cb
11332.84	cb
11333.49	cb
11334.29	cb
11334.98	cb
11335.67	cb
11336.23	cb
11336.89	cb
11337.97	cb
11338.650000000001	cb
11339.28	cb
11339.98	cb
11340.75	cb
11341.5	cb
11342.17	cb
11342.8	cb
11343.61	c
11344.16	cb
11344.91	c
11345.529999999999	cb
11346.279999999999	cb
11346.95	cb
11347.630000000001	cb
11348.77	c
11349.61	cb
11350.41	cb
11351.36	cb
11352.189999999999	cb
11352.9	cb
11353.6	cb
11354.2	cb
11354.9	cb
11355.57	b
11356.32	cb
11357.01	b
11357.75	cb
11358.93	cb
11359.62	cb
11360.35	cb
11361.1	cb
11361.689999999999	b
11362.18	b
11362.78	cb
11363.43	cb
11364.119999999999	cb
11364.79	cb
11365.46	c
11366.099999999999	cb
11366.99	cb
11367.619999999999	cb
11368.39	cb
11369.29	c
11371.0	cb
11372.73	b
11373.57	b
11374.669999999998	cb
11375.4	cb
11376.1	b
11376.99	b
11377.66	cb
11378.43	cb
11379.14	cb
11379.869999999999	cb
11380.54	cb
11381.4	cb
11382.08	cb
11382.75	cb
11383.369999999999	cb
11384.1	cb
11384.869999999999	c
11385.529999999999	cb
11386.19	cb
11386.95	cb
11387.77	cb
11388.44	cb
11389.23	cb
11389.96	cb
11390.740000000002	cb
11391.49	b
11392.47	cb
11393.14	cb
11393.880000000001	cb
11394.630000000001	cb
11395.43	cb
11395.93	cb
11396.95	cb
11397.759999999998	cb
11398.48	cb
11399.22	cb
11399.869999999999	c
11400.650000000001	cb
11401.41	cb
11402.119999999999	cb
11402.76	cb
11403.48	cb
11404.27	cb
11405.02	cb
11405.740000000002	cb
11406.349999999999	cb
11407.400000000001	cb
11408.03	cb
11408.86	cb
11409.55	cb
11410.21	cb
11410.93	c
11411.57	cb
11412.18	cb
11412.93	cb
11413.75	cb
11414.46	cb
11415.130000000001	b
11415.73	cb
11416.470000000001	cb
11417.18	cb
11417.93	cb
11418.66	cb
11419.25	cb
11420.029999999999	cb
11420.869999999999	cb
11421.55	cb
11422.41	cb
11423.18	cb
11424.029999999999	cb
11424.869999999999	cb
11425.59	cb
11426.46	cb
11427.11	cb
11427.98	cb
11428.83	cb
11429.560000000001	cb
11430.32	cb
11430.96	b
11431.83	cb
11432.599999999999	cb
11433.27	c
11434.02	cb
11434.65	cb
11435.41	cb
11436.04	cb
11436.939999999999	cb
11437.720000000001	cb
11438.47	cb
11439.11	cb
11439.79	b
11440.630000000001	cb
11441.369999999999	cb
11442.16	cb
11442.84	cb
11443.470000000001	cb
11444.33	cb
11445.14	cb
11445.82	cb
11446.54	cb
11447.23	cb
11447.970000000001	cb
11448.619999999999	cb
11449.220000000001	cb
11449.94	cb
11450.630000000001	b
11451.35	cb
11452.18	c
11452.810000000001	cb
11453.220000000001	c
11453.650000000001	c
11454.369999999999	c
11455.2	c
11456.15	cb
11456.85	cb
11457.689999999999	b
11458.41	b
11459.09	cb
11459.71	cb
11460.380000000001	cb
11460.91	b
11461.61	cb
11462.349999999999	c
11462.96	b
11463.61	cb
11464.39	cb
11465.07	cb
11465.91	b
11466.53	cb
11467.26	cb
11467.92	cb
11468.619999999999	cb
11469.25	cb
11469.89	cb
11470.619999999999	cb
11471.6	cb
11472.27	cb
11472.810000000001	c
11473.39	cb
11474.07	cb
11474.71	cb
11475.45	cb
11476.2	cb
11476.83	cb
11477.55	cb
11478.29	cb
11479.24	cb
11480.01	c
11480.75	cb
11481.52	cb
11482.17	cb
11482.91	cb
11483.57	cb
11484.5	cb
11485.279999999999	cb
11486.1	cb
11486.810000000001	cb
11487.6	cb
11488.36	cb
11489.08	cb
11489.73	c
11490.470000000001	cb
11491.150000000001	cb
11491.91	b
11492.650000000001	cb
11493.349999999999	cb
11494.08	cb
11494.75	cb
11495.5	cb
