0.52	1.1199999999999999	r
1.43	2.09	r
2.3600000000000003	2.96	r
3.16	3.7800000000000002	r
4.25	4.85	r
5.18	5.74	r
6.04	6.6000000000000005	r
6.8500000000000005	7.45	r
7.66	8.22	r
8.600000000000001	9.16	r
9.45	10.05	r
10.2	10.98	r
11.02	11.68	r
11.88	12.459999999999999	r
12.290000000000001	12.87	r
13.170000000000002	13.75	r
13.95	14.61	r
14.790000000000001	15.53	r
15.440000000000001	16.16	r
15.96	16.46	r
16.720000000000002	17.34	r
17.650000000000002	18.23	r
18.580000000000002	19.16	r
19.43	20.03	r
20.32	20.880000000000003	r
21.1	21.78	r
22.080000000000002	22.66	r
22.95	23.55	r
23.83	24.43	r
24.57	25.270000000000003	r
25.62	26.2	r
26.34	27.040000000000003	r
27.290000000000003	28.05	r
28.240000000000002	28.82	r
29.0	29.619999999999997	r
29.97	30.53	r
30.83	31.39	r
31.7	32.26	r
32.79	33.449999999999996	r
33.769999999999996	34.33	r
34.85	35.35	r
35.660000000000004	36.24	r
36.57	37.15	r
37.36	37.980000000000004	r
38.339999999999996	38.9	r
39.26	39.82	r
40.120000000000005	40.94	r
41.35	41.910000000000004	r
42.12	42.74	r
43.06	43.66	r
43.88	44.52	r
44.88999999999999	45.43	r
45.7	46.28	r
46.43	47.089999999999996	r
47.39	47.97	r
48.0	48.81999999999999	r
48.97	49.61	r
49.85	50.410000000000004	r
50.58	51.16	r
51.31999999999999	52.0	r
52.09	52.91	r
55.190000000000005	55.57	r
56.99	57.35	r
57.440000000000005	57.9	r
58.03	58.510000000000005	r
58.480000000000004	59.0	r
59.48	60.04	r
60.28	60.86	r
61.4	61.96	r
62.29	62.85	r
62.96	63.580000000000005	r
63.88	64.52	r
64.77999999999999	65.36	r
65.52	66.17999999999999	r
66.58	67.16000000000001	r
67.29	67.95	r
68.14	68.8	r
69.16	69.72	r
69.75999999999999	70.56	r
70.84	71.4	r
71.64	72.2	r
72.42	73.04	r
73.27000000000001	73.91	r
74.13	74.75	r
