0.44999999999999996,r
1.41,r
2.36,r
3.25,r
4.19,r
5.06,r
5.83,r
6.93,r
7.89,r
8.71,r
9.55,r
10.5,r
11.38,r
12.29,r
13.21,r
14.07,r
14.9,r
15.81,r
16.69,r
17.48,r
18.15,r
22.33,r
23.1,r
23.85,r
24.37,r
25.48,r
26.38,r
27.54,r
28.41,r
29.29,r
30.27,r
31.28,r
32.17,r
33.08,r
34.01,r
34.94,r
35.93,r
36.84,r
37.76,r
38.75,r
39.66,r
40.6,r
41.56,r
42.49,r
43.53,r
44.56,r
45.51,r
46.46,r
47.34,r
48.28,r
49.23,r
50.15,r
51.08,r
52.03,r
52.87,r
53.89,r
54.79,r
55.74,r
56.52,r
57.5,r
58.39,r
59.24,r
60.12,r
61.06,r
61.96,r
62.82,r
63.73,r
64.54,r
65.39,r
66.15,r
72.76,r
73.23,r
74.31,r
75.15,r
76.24,r
77.12,r
77.98,r
78.88,r
79.71,r
80.43,r
81.53,r
82.39,r
83.29,r
84.16,r
84.9,r
85.91,r
86.85,r
87.73,r
88.69,r
89.65,r
90.46,r
91.37,r
92.26,r
93.24,r
94.3,r
95.23,r
96.09,r
97.34,r
98.16,r
99.13,r
99.97,r
100.88,r
101.73,r
102.63,r
103.5,r
104.46,r
105.4,r
106.33,r
107.36,r
108.22,r
109.16,r
110.17,r
111.09,r
111.91,r
112.65,r
113.77,r
114.77,r
115.56,r
116.53,r
117.38,r
118.27,r
119.16,r
120.08,r
120.94,r
121.87,r
122.64,r
123.53,r
124.35,r
129.01,r
129.61,r
130.56,r
131.04,r
132.14,r
133.01,r
134.12,r
134.97,r
135.82,r
136.68,r
137.52,r
138.37,r
139.12,r
140.13,r
141.06,r
141.87,r
142.88,r
143.85,r
144.61,r
145.59,r
146.48,r
147.4,r
148.29,r
149.22,r
150.01,r
151.04,r
151.92,r
152.84,r
153.67,r
154.55,r
155.48,r
156.34,r
157.26,r
158.02,r
158.98,r
159.77,r
160.92,r
161.77,r
162.59,r
163.56,r
164.53,r
165.4,r
166.3,r
167.27,r
168.21,r
169.21,r
170.16,r
171.08,r
171.98,r
172.84,r
178.92,r
179.62,r
180.12,r
181.23,r
182.07,r
183.17,r
184.04,r
184.96,r
185.77,r
186.71,r
187.56,r
188.41,r
189.15,r
190.1,r
191.07,r
191.85,r
192.77,r
193.66,r
194.91,r
195.79,r
196.49,r
197.43,r
198.45,r
199.32,r
200.23,r
201.1,r
201.78,r
202.8,r
203.85,r
204.72,r
205.7,r
206.53,r
207.57,r
208.47,r
209.24,r
210.37,r
211.21,r
212.18,r
213.23,r
214.24,r
215.21,r
215.98,r
217.03,r
217.91,r
218.95,r
219.76,r
220.78,r
221.72,r
222.35,r
223.42,r
224.22,r
225.0,r
226.05,r
230.48,r
231.02,r
232.03,r
232.45,r
233.55,r
234.4,r
235.52,r
236.32,r
237.17,r
238.08,r
238.98,r
239.71,r
240.69,r
241.58,r
242.3,r
243.4,r
244.34,r
245.24,r
246.14,r
247.06,r
247.81,r
248.94,r
249.84,r
250.61,r
251.41,r
252.49,r
253.33,r
254.23,r
254.91,r
255.99,r
256.96,r
257.82,r
258.58,r
259.44,r
260.37,r
261.27,r
262.13,r
263.15,r
264.05,r
264.9,r
265.88,r
266.71,r
267.8,r
268.67,r
269.52,r
270.31,r
271.19,r
272.1,r
273.19,r
274.21,r
275.21,r
276.1,r
276.53,r
277.0,r
