1.18,1.82,r
2.46,3.04,r
3.3,3.8,r
4.3,4.819999999999999,r
4.93,5.470000000000001,r
5.7,6.3,r
6.18,6.82,r
7.239999999999999,7.8,r
7.59,8.31,r
8.76,9.319999999999999,r
9.51,10.19,r
10.309999999999999,10.91,r
11.02,11.620000000000001,r
11.719999999999999,12.34,r
12.5,13.219999999999999,r
13.05,13.870000000000001,r
13.940000000000001,14.48,r
14.61,15.25,r
15.66,16.12,r
16.360000000000003,16.98,r
17.14,17.740000000000002,r
17.88,18.48,r
18.32,19.060000000000002,r
18.77,19.51,r
19.52,20.139999999999997,r
20.189999999999998,20.89,r
20.95,21.73,r
21.6,22.04,r
21.83,22.65,r
22.3,23.12,r
23.16,23.66,r
23.59,24.150000000000002,r
24.12,24.94,r
24.9,25.72,r
25.74,26.419999999999998,r
26.650000000000002,27.23,r
27.31,27.99,r
27.8,28.62,r
28.44,29.26,r
29.049999999999997,29.57,r
29.39,30.21,r
29.96,30.78,r
30.41,31.23,r
30.82,31.64,r
31.53,32.19,r
31.980000000000004,32.64,r
32.540000000000006,33.36,r
32.980000000000004,33.8,r
46.9,47.52,r
47.21,48.029999999999994,r
47.78,48.599999999999994,r
48.27,49.089999999999996,r
48.76,49.48,r
49.45,50.269999999999996,r
50.190000000000005,51.01,r
50.68000000000001,51.5,r
51.42,52.08,r
51.75,52.56999999999999,r
52.32,53.13999999999999,r
53.3,53.980000000000004,r
54.1,54.82,r
54.839999999999996,55.46,r
55.519999999999996,56.3,r
56.38,56.98,r
57.15,57.73,r
57.88,58.52,r
58.35,59.01,r
58.730000000000004,59.53,r
59.34,60.16,r
59.87,60.550000000000004,r
60.220000000000006,61.04,r
60.84,61.66,r
61.29,62.029999999999994,r
61.68,62.46,r
62.55,63.03,r
63.370000000000005,63.81,r
67.68,68.5,r
68.3,68.88000000000001,r
68.91,69.49000000000001,r
69.88000000000001,70.7,r
70.63,71.09,r
71.05000000000001,71.53,r
71.63,72.21000000000001,r
72.52,73.11999999999999,r
72.95,73.61,r
73.35,74.03,r
73.91,74.72999999999999,r
74.4,75.16,r
74.92999999999999,75.45,r
75.50999999999999,76.13,r
76.28,76.9,r
77.10000000000001,77.74,r
77.62,78.44,r
78.27,79.07000000000001,r
78.8,79.46,r
79.35,80.15,r
80.15,80.85,r
80.98,81.48,r
81.64999999999999,82.27,r
82.44,83.03999999999999,r
83.12,83.94,r
84.02000000000001,84.66,r
84.73,85.33,r
85.47,86.09,r
86.28999999999999,86.91,r
87.08,87.64,r
87.83,88.36999999999999,r
88.59,89.19,r
89.39,90.01,r
90.17999999999999,90.8,r
90.85,91.41,r
91.6,92.18,r
92.45,92.99,r
93.07000000000001,93.73,r
93.82000000000001,94.46,r
94.50999999999999,95.19,r
95.37,95.91,r
95.82000000000001,96.58,r
96.66,97.12,r
97.44000000000001,98.08,r
98.52,99.14,r
99.12,99.68,r
99.72,100.30000000000001,r
100.19999999999999,100.72,r
100.86999999999999,101.45,r
101.61,102.21,r
102.53999999999999,103.06,r
103.22,103.78,r
103.73,104.21,r
104.14,104.64,r
104.85,105.31,r
106.32000000000001,106.7,r
106.83,107.49,r
107.8,108.36,r
108.51,108.99,r
109.21000000000001,109.85,r
110.05,110.57000000000001,r
110.69,111.28999999999999,r
111.47,112.05000000000001,r
112.26,112.8,r
113.10000000000001,113.58,r
113.61,113.99,r
113.97999999999999,114.44,r
114.33,114.95,r
114.84,115.56,r
115.67999999999999,116.14,r
115.96,116.74,r
116.83999999999999,117.3,r
117.69,118.21000000000001,r
118.13000000000001,118.95,r
119.61999999999999,120.2,r
120.0,120.72,r
120.36,121.17999999999999,r
121.36,121.64,r
121.94999999999999,122.53,r
