16359.650000000001,c
16360.06,b
16360.9,b
16361.62,b
16362.369999999999,c
16362.779999999999,c
16363.54,b
16364.16,c
16364.84,b
16365.55,b
16366.27,c
16367.06,c
16367.79,b
16368.2,b
16369.189999999999,b
16369.9,b
16370.64,b
16371.54,c
16372.23,b
16373.11,b
16373.58,b
16374.0,c
16374.76,b
16375.48,b
16376.24,b
16376.69,b
16377.1,b
16377.94,c
16378.64,b
16379.12,b
16380.16,b
16380.76,c
16381.86,b
16382.720000000001,b
16383.57,b
16384.47,b
16385.09,b
16385.82,b
16387.25,b
16387.71,b
16388.29,b
16389.85,b
16390.29,b
16391.71,b
16392.12,c
16392.92,b
16393.68,b
16394.46,c
16394.87,b
16395.57,b
16396.63,c
16397.23,b
16398.010000000002,c
16398.72,b
16399.31,b
16400.18,b
16400.86,b
16401.63,b
16402.25,b
16403.04,b
16403.71,b
16404.4,b
16405.23,c
16405.97,b
16406.99,b
16407.949999999997,b
16408.77,c
16409.52,c
16410.29,b
16410.91,b
16411.63,b
16412.42,b
16413.2,b
16413.61,b
16414.67,b
16415.489999999998,c
16416.760000000002,c
16417.45,c
16418.25,c
16418.92,b
16419.65,b
16420.16,b
16421.1,b
16421.95,b
16422.629999999997,c
16423.260000000002,b
16424.1,c
16424.88,b
16425.57,b
16426.34,b
16426.75,c
16427.3,b
16427.86,c
16428.54,c
16429.47,c
16430.18,c
16430.89,b
16431.66,b
16432.620000000003,b
16433.43,b
16434.17,b
16434.65,c
16435.57,b
16436.39,c
16437.260000000002,c
16438.04,c
16438.78,b
16439.6,c
16440.31,b
16441.129999999997,b
16441.7,b
16442.55,b
16443.239999999998,b
16444.0,b
16444.77,b
16445.49,b
16446.03,b
16447.46,b
16448.08,b
16448.949999999997,b
16449.36,c
16450.28,b
16450.73,b
16451.85,c
16452.260000000002,b
16453.27,c
16453.68,b
16454.68,c
16455.379999999997,c
16456.16,c
16457.03,c
16457.690000000002,b
16458.559999999998,c
16459.34,c
16460.16,c
16460.879999999997,b
16461.66,c
16462.46,b
16463.25,b
16463.99,b
16464.6,b
16465.48,c
16466.22,b
16467.29,b
16468.07,c
16468.83,b
16469.239999999998,c
16470.33,b
16471.129999999997,b
16471.85,b
16472.65,b
16473.38,c
16474.22,b
16474.95,b
16475.36,c
16476.9,b
16477.309999999998,c
16478.879999999997,c
16480.79,b
16482.3,b
16483.71,b
16484.81,c
16486.59,c
16488.08,b
16488.76,b
16489.47,b
16490.199999999997,c
16490.61,b
16491.6,c
16492.27,b
16493.13,b
16493.760000000002,b
16494.2,b
16495.14,b
16495.82,c
16496.46,b
16497.16,b
16497.86,b
16498.52,b
16499.010000000002,b
16499.949999999997,b
16500.690000000002,c
16501.309999999998,c
16502.07,c
16502.84,c
16503.550000000003,c
16504.27,c
16505.3,c
16505.95,c
16506.64,c
16507.39,c
16508.12,c
16508.53,c
16509.06,c
16509.92,c
16510.6,c
16511.09,c
16511.5,c
16512.17,c
16512.82,c
16513.510000000002,c
16514.12,c
16514.58,c
16515.58,c
16516.300000000003,c
16516.96,c
16517.75,c
16518.39,c
16519.28,c
16520.04,c
16520.699999999997,c
16521.339999999997,c
16522.09,c
16522.739999999998,c
16523.54,c
16524.27,c
16524.95,c
16525.65,c
16526.39,c
16527.23,c
16528.02,c
16528.78,c
16529.48,c
16530.190000000002,c
16530.93,c
16531.949999999997,c
16532.7,c
16533.440000000002,c
16534.12,c
16534.86,c
16535.559999999998,c
16536.3,c
16537.010000000002,c
16537.760000000002,c
16538.33,c
16538.91,c
16539.68,c
16540.379999999997,c
16540.81,c
16541.78,c
16543.04,c
16543.449999999997,c
16544.36,c
16545.050000000003,c
16545.48,c
16546.46,c
16547.22,c
16547.739999999998,c
16548.190000000002,c
16549.05,c
16549.93,c
16550.6,c
16551.2,c
16551.989999999998,c
16552.699999999997,c
16553.33,c
16554.12,c
16554.730000000003,c
16555.5,c
16556.129999999997,c
16556.879999999997,c
16557.65,c
16558.46,c
16559.239999999998,c
16559.9,c
16560.7,c
16561.47,c
16562.34,c
16563.019999999997,c
16563.71,c
16564.42,c
16565.07,c
16565.8,c
16566.559999999998,c
16567.44,c
16568.27,c
16569.03,c
16569.690000000002,c
16570.41,c
16571.13,c
16571.84,c
16572.61,c
16573.25,c
16573.66,c
16574.67,c
16575.32,c
16575.95,c
16576.72,c
16577.4,c
16578.12,c
16578.64,c
16579.309999999998,c
16580.010000000002,c
16580.64,c
16581.25,c
16581.83,c
16582.61,c
16583.23,c
16583.800000000003,c
16584.28,c
16585.08,c
16585.73,c
16586.53,c
16587.21,c
16587.98,c
16588.699999999997,c
16589.32,c
16590.15,c
16590.86,c
16591.58,c
16592.38,c
16593.18,c
16593.93,c
16594.559999999998,c
16595.41,c
16596.07,c
16596.96,cb
16597.64,c
16598.55,c
16599.27,c
16599.84,c
16600.64,c
16601.47,c
16602.1,c
16602.53,c
16603.04,c
16603.84,c
16604.5,c
16605.17,c
16605.64,c
16606.64,c
16607.53,c
16608.370000000003,c
16609.05,c
16609.870000000003,c
16610.629999999997,c
16611.35,c
16612.11,c
16612.879999999997,c
16613.47,c
16614.260000000002,c
16615.18,c
16615.879999999997,c
16616.739999999998,c
16617.44,c
16618.09,c
16619.010000000002,c
16619.690000000002,c
16620.67,c
16621.35,c
16622.010000000002,c
16622.68,c
16623.66,c
16624.4,c
16625.16,c
16626.02,c
16627.379999999997,c
16628.1,c
16628.93,c
16629.65,c
16630.46,c
16631.31,c
16632.059999999998,c
16632.79,c
16633.59,c
16634.29,c
16635.11,c
16635.79,c
16636.559999999998,c
16637.199999999997,c
16637.97,c
16638.47,c
16639.46,c
16640.07,c
16641.22,c
16642.07,c
16642.699999999997,c
16643.4,c
16644.0,c
16644.7,c
16645.15,c
16645.949999999997,c
16646.58,c
16647.39,c
16648.11,c
16649.11,c
16649.85,c
16650.54,c
16651.239999999998,c
16652.1,c
16652.88,c
16653.55,c
16654.34,c
16654.96,c
16655.71,c
16656.29,c
16656.7,c
16657.47,c
16658.33,c
16659.07,c
16659.78,c
16660.589999999997,c
16661.25,c
16662.04,c
16662.82,c
16663.85,c
16664.65,c
16665.32,c
16666.25,c
16667.04,c
16667.73,c
16668.370000000003,c
16669.08,c
16669.82,c
16670.71,c
16671.489999999998,c
16672.199999999997,c
16673.0,c
16673.73,c
16674.46,c
16674.87,c
16675.489999999998,c
16676.25,c
16677.120000000003,c
16677.87,c
16678.65,c
16679.45,c
16680.239999999998,c
16680.949999999997,c
16681.36,c
16682.480000000003,c
16683.44,c
16683.92,c
16684.81,c
16685.43,c
16686.4,c
16687.32,c
16688.03,c
16688.73,c
16689.42,c
16690.199999999997,c
16690.97,c
16691.66,c
16692.5,c
16693.29,c
16694.07,c
16694.85,c
16695.64,c
16696.559999999998,c
16697.35,c
16698.04,c
16698.79,c
16699.629999999997,c
16700.42,c
16701.22,c
16702.05,c
16702.91,c
16703.57,c
16704.43,c
16705.37,c
16706.16,c
16706.82,c
16707.27,c
16708.39,c
16709.190000000002,c
16709.92,c
16710.66,c
16711.53,c
16712.309999999998,c
16712.97,c
16713.83,c
16714.56,c
16715.29,c
16716.13,c
16716.89,c
16717.510000000002,c
16718.29,c
16719.050000000003,c
16719.760000000002,c
16720.480000000003,c
16721.42,c
16722.07,c
16722.91,c
16723.559999999998,c
16724.370000000003,c
16725.160000000003,c
16725.68,c
16726.71,c
16727.489999999998,c
16728.3,c
16729.239999999998,c
16729.91,c
16730.8,c
16731.48,c
16732.300000000003,c
16733.25,c
16733.85,c
16734.629999999997,c
16735.120000000003,c
16736.27,c
16736.98,c
16737.75,c
16738.52,c
