0.4600000000000001,1.1600000000000001,r
1.5699999999999998,2.23,r
2.77,3.5900000000000003,r
4.37,5.010000000000001,r
5.26,6.08,r
6.57,7.3100000000000005,r
7.7,8.3,r
8.6,9.299999999999999,r
9.44,10.26,r
10.43,11.129999999999999,r
11.14,11.96,r
12.11,12.93,r
13.01,13.83,r
13.74,14.56,r
14.6,15.42,r
15.27,16.09,r
16.3,17.12,r
17.24,18.06,r
17.8,18.62,r
18.21,19.03,r
18.95,19.77,r
19.52,20.34,r
19.93,20.75,r
20.45,21.27,r
21.02,21.84,r
21.46,22.28,r
59.89,60.709999999999994,r
81.76,82.58,r
82.71000000000001,83.53,r
83.53,84.35,r
84.28,85.1,r
85.38000000000001,86.2,r
86.18,86.94,r
87.03,87.77000000000001,r
87.96000000000001,88.62,r
88.85,89.41,r
89.64999999999999,90.23,r
90.18,91.0,r
91.25,91.85,r
91.96000000000001,92.72,r
92.91,93.53,r
93.53,94.35,r
94.49,95.14999999999999,r
95.31,95.91,r
95.94,96.74000000000001,r
96.99,97.55,r
97.91,98.49000000000001,r
98.69,99.43,r
99.89,100.61,r
100.89,101.49,r
101.77,102.33,r
102.53,103.21000000000001,r
103.49000000000001,104.09,r
104.33,104.92999999999999,r
105.10000000000001,105.8,r
105.91,106.72999999999999,r
106.94,107.6,r
107.8,108.39999999999999,r
108.44999999999999,109.25,r
109.31,110.05000000000001,r
110.15,110.93,r
111.02000000000001,111.84,r
111.98,112.76,r
112.96000000000001,113.72,r
113.88,114.46000000000001,r
114.67999999999999,115.3,r
115.54,116.26,r
116.34,117.1,r
117.06,117.88,r
117.86,118.67999999999999,r
118.69,119.49000000000001,r
121.53,122.13,r
122.42,123.16000000000001,r
124.07000000000001,124.77,r
125.18,125.82,r
126.16000000000001,126.92,r
127.11,127.92999999999999,r
127.88,128.7,r
128.74,129.56,r
129.58,130.4,r
130.31,131.13,r
130.91,131.73,r
131.32,132.14,r
132.16,132.98,r
132.94,133.76,r
133.73,134.54999999999998,r
134.64000000000001,135.46,r
135.27,136.09,r
135.68,136.5,r
136.3,137.12,r
137.4,138.20000000000002,r
138.35999999999999,139.1,r
139.22,139.94000000000003,r
140.11999999999998,140.84,r
140.98000000000002,141.68,r
141.95000000000002,142.53,r
142.79000000000002,143.37,r
143.54,144.20000000000002,r
144.48000000000002,145.06,r
145.36999999999998,145.91,r
145.97000000000003,146.75,r
146.85999999999999,147.66,r
147.85,148.53,r
148.75,149.49,r
149.53,150.29,r
150.48000000000002,151.24,r
151.41,151.98999999999998,r
152.26,152.82,r
153.1,153.66,r
153.85,154.53,r
154.59,155.35,r
155.54999999999998,156.15,r
156.34,156.92,r
157.0,157.82,r
157.9,158.72,r
158.53,159.35,r
159.27,160.09,r
159.68,160.5,r
160.12,160.94,r
160.53,161.35,r
161.32,162.14,r
162.35,162.92999999999998,r
163.19,163.75,r
163.98,164.6,r
164.68,165.5,r
165.11,165.93,r
165.58,166.4,r
165.99,166.81,r
166.45000000000002,167.27,r
166.96,167.78,r
167.37,168.19,r
168.21,168.95000000000002,r
169.10999999999999,169.79,r
169.88,170.7,r
170.69,171.51,r
171.1,171.92,r
171.57,172.39,r
172.17000000000002,172.99,r
172.8,173.62,r
173.21,174.03,r
174.0,174.82,r
174.93,175.75,r
175.72,176.54,r
176.57,177.39,r
177.45999999999998,178.12,r
178.17000000000002,178.99,r
178.99,179.81,r
179.77,180.59,r
181.55999999999997,182.22,r
183.67000000000002,184.49,r
185.8,186.62,r
186.96,187.64000000000001,r
188.07000000000002,188.65,r
188.98,189.79999999999998,r
189.78,190.6,r
190.63,191.45,r
191.48,192.29999999999998,r
192.31,193.13,r
193.03,193.85,r
194.0,194.82,r
194.78,195.6,r
195.61,196.43,r
196.47,197.29,r
197.35,198.09,r
198.18,198.88,r
199.01,199.82999999999998,r
199.77,200.59,r
200.62,201.44,r
201.5,202.32,r
202.45,203.13,r
203.3,203.92000000000002,r
204.21,204.85,r
205.02,205.84,r
205.77,206.59,r
206.77999999999997,207.5,r
207.43,208.25,r
208.29,209.10999999999999,r
209.33,209.91,r
210.08,210.78,r
211.0,211.7,r
211.79,212.48999999999998,r
212.58,213.28,r
213.59,214.17,r
214.21,215.01000000000002,r
215.27,215.85,r
216.19,216.76999999999998,r
217.13,217.81,r
218.21,218.77,r
218.98999999999998,219.59,r
219.85,220.42999999999998,r
220.69,221.32999999999998,r
221.56,222.18,r
223.34,223.9,r
224.17,224.79,r
225.0,225.68,r
225.98,226.54,r
226.72,227.4,r
227.47,228.07000000000002,r
228.41,229.03,r
229.35999999999999,229.9,r
230.19,230.75,r
231.01,231.61,r
231.8,232.44,r
232.7,233.26,r
233.48999999999998,234.09,r
234.42000000000002,235.0,r
235.24,235.82,r
236.10999999999999,236.71,r
236.94,237.5,r
237.67,238.33,r
238.59,239.13000000000002,r
241.12,241.76,r
242.51000000000002,243.03,r
244.72,245.28,r
245.68,246.32,r
246.64999999999998,247.31,r
247.66,248.22,r
248.4,249.08,r
249.35,249.89000000000001,r
250.17999999999998,250.72,r
251.05,251.61,r
251.9,252.48,r
252.64000000000001,253.46,r
253.60999999999999,254.17,r
254.42999999999998,255.03,r
255.26000000000002,255.9,r
256.09999999999997,256.7,r
256.7,257.52000000000004,r
257.75,258.35,r
258.49,259.16999999999996,r
259.32,260.02000000000004,r
260.2,260.8,r
261.08,261.66,r
261.97999999999996,262.56,r
262.78,263.4,r
263.6,264.24,r
264.53,265.13,r
265.34,265.94,r
266.1,266.72,r
266.98999999999995,267.57,r
267.76,268.41999999999996,r
268.49,269.23,r
269.31,270.09,r
270.24,270.88,r
271.14000000000004,271.7,r
271.97999999999996,272.56,r
272.81,273.45,r
273.58,274.28000000000003,r
274.58000000000004,275.14,r
275.19,275.98999999999995,r
276.22,276.78,r
276.98,277.65999999999997,r
277.92,278.52000000000004,r
278.74,279.38,r
279.71,280.46999999999997,r
280.62,281.22,r
281.48,282.03999999999996,r
282.2,282.92,r
283.13000000000005,283.69,r
283.97,284.51,r
284.72,285.4,r
285.66,286.2,r
286.43,287.07,r
287.34,287.94,r
288.17,288.81,r
288.96,289.66,r
289.85,290.49,r
290.65000000000003,291.29,r
291.84000000000003,292.4,r
292.69,293.22999999999996,r
293.39,294.09000000000003,r
294.31,294.95,r
295.25,295.80999999999995,r
295.97,296.65,r
296.93,297.51000000000005,r
297.81,298.36999999999995,r
298.62,299.29999999999995,r
299.59000000000003,300.13,r
300.36,300.94,r
301.15,301.77,r
302.11,302.67,r
302.88,303.46,r
303.82,304.3,r
307.02,307.26,r
