1269.64,1269.98,b
1270.63,1271.03,b
1271.58,1272.12,cb
1273.79,1274.03,b
1274.55,1275.01,c
1275.61,1275.95,b
1276.46,1276.96,cb
1277.31,1277.95,cb
1278.18,1278.64,c
1279.2,1279.6,c
1279.8600000000001,1280.5,cb
1280.67,1281.33,cb
1281.78,1282.22,c
1282.47,1283.07,cb
1283.31,1283.89,cb
1284.38,1284.84,b
1285.9,1286.14,c
1286.32,1286.78,c
1287.03,1287.65,cb
1287.97,1288.49,cb
1288.81,1289.33,c
1289.59,1290.15,cb
1291.0,1291.26,c
1291.19,1291.89,cb
1292.23,1292.77,cb
1292.95,1293.55,cb
1293.8,1294.3,cb
1294.5,1295.04,cb
1295.33,1295.87,b
1296.06,1296.7,cb
1296.9,1297.48,cb
1297.66,1298.28,cb
1298.64,1299.16,cb
1299.61,1300.15,cb
1300.59,1301.19,cb
1301.46,1302.08,cb
1302.51,1303.11,cb
1303.23,1303.89,b
1304.1,1304.68,cb
1304.97,1305.61,cb
1305.82,1306.44,cb
1306.71,1307.33,cb
1307.85,1308.49,cb
1308.6,1309.36,cb
1309.52,1310.34,cb
1310.51,1311.15,cb
1311.39,1311.77,c
1312.0,1312.58,cb
1313.02,1313.48,c
1313.74,1314.38,cb
1315.42,1315.76,b
1316.6,1316.96,c
1317.41,1317.83,b
1319.0,1319.56,cb
1319.89,1320.33,c
1320.72,1321.12,c
1321.54,1322.04,cb
1322.24,1322.86,cb
1323.1,1323.78,cb
1324.08,1324.66,cb
1324.96,1325.56,cb
1325.76,1326.42,b
1327.1,1327.58,cb
1327.87,1328.45,cb
1328.68,1329.24,cb
1329.55,1329.99,b
1330.22,1330.9,cb
1331.42,1331.8,c
1332.32,1332.82,cb
1333.51,1334.01,c
1334.17,1334.83,cb
1335.15,1335.65,cb
1335.9,1336.36,c
1336.82,1337.26,c
1337.64,1338.02,c
1338.3899999999999,1338.81,c
1339.22,1339.68,c
1340.04,1340.5,c
1340.9,1341.4,c
1341.65,1342.11,cb
1342.36,1342.96,b
1343.4,1343.88,c
1343.83,1344.51,cb
1345.1,1345.74,cb
1345.95,1346.51,cb
1346.65,1347.29,cb
1347.8,1348.3600000000001,cb
1348.66,1349.12,cb
1349.34,1349.92,cb
1352.03,1352.51,b
1353.15,1353.53,c
1353.96,1354.54,cb
1354.78,1355.16,c
1355.51,1356.01,c
1356.35,1356.77,c
1357.21,1357.61,b
1358.02,1358.44,c
1358.77,1359.23,c
1360.18,1360.74,b
1361.06,1361.62,cb
1361.98,1362.4,c
1362.82,1363.24,c
1363.63,1364.05,b
1364.46,1364.82,c
1366.92,1367.56,cb
1368.48,1369.08,cb
1370.61,1371.21,cb
1372.61,1373.23,cb
1373.43,1374.05,b
1374.26,1374.88,cb
1375.19,1375.79,cb
1376.11,1376.79,b
1377.11,1377.71,cb
1378.07,1378.81,cb
1379.0,1379.5,b
1379.88,1380.3,c
1380.99,1381.41,c
1381.27,1381.95,c
1381.92,1382.5,cb
1382.8,1383.3,cb
1383.82,1384.26,c
1384.4,1385.16,cb
1385.51,1386.23,cb
1386.44,1387.04,cb
1387.56,1387.98,c
1387.91,1388.67,c
1388.9,1389.52,c
1389.38,1389.8600000000001,cb
1390.16,1390.84,cb
1391.14,1391.66,cb
1392.02,1392.52,c
1392.94,1393.46,cb
1393.74,1394.3600000000001,cb
1394.78,1395.4,cb
1395.67,1396.15,c
1396.42,1397.2,cb
1397.52,1398.08,cb
1398.42,1399.0,cb
1399.22,1399.74,cb
1399.95,1400.67,cb
1401.38,1401.82,cb
1402.22,1402.8,cb
1403.0,1403.6,cb
1403.93,1404.47,cb
1404.67,1405.27,cb
1405.55,1406.13,cb
1406.42,1406.96,cb
1407.2,1407.72,cb
1408.04,1408.6,cb
1408.87,1409.41,cb
1409.68,1410.3,cb
1410.57,1411.13,b
1411.5,1411.8600000000001,b
1412.19,1412.77,cb
1413.28,1413.6,b
1413.88,1414.52,cb
1415.08,1415.58,cb
1415.9,1416.56,cb
1416.82,1417.44,cb
1417.92,1418.28,c
1418.66,1419.24,cb
1419.6399999999999,1420.0,c
1420.42,1421.02,cb
1421.3,1421.9,cb
1422.3,1422.9,cb
1423.38,1423.84,c
1424.2,1424.6399999999999,c
1424.89,1425.59,cb
1425.91,1426.41,cb
1427.12,1427.66,cb
1428.05,1428.49,c
1428.77,1429.45,cb
1429.85,1430.53,cb
1430.79,1431.51,cb
1431.73,1432.13,c
1432.41,1433.11,cb
1433.48,1434.02,cb
1434.31,1434.8899999999999,cb
1436.72,1437.1,b
1437.41,1438.01,cb
1438.62,1439.2,cb
1439.53,1440.13,cb
1440.45,1441.05,cb
1441.45,1442.03,cb
1442.35,1442.81,b
1443.26,1443.68,c
1444.18,1444.78,cb
1445.0,1445.62,b
1445.99,1446.63,cb
1447.34,1447.96,cb
1448.4,1448.8,b
1449.27,1449.75,c
1450.17,1450.69,cb
1451.1399999999999,1451.7,cb
1452.12,1452.48,b
1452.98,1453.44,cb
1454.08,1454.6,cb
1455.06,1455.66,cb
1456.1100000000001,1456.65,cb
1457.07,1457.47,c
1457.89,1458.31,c
1458.8,1459.24,c
1459.73,1460.13,c
1460.58,1461.06,cb
1461.48,1461.9,cb
1462.27,1462.73,c
1463.51,1464.0900000000001,cb
1464.6100000000001,1465.17,cb
1465.76,1466.4,b
1466.73,1467.0900000000001,b
1467.47,1467.93,c
1468.4099999999999,1468.99,cb
1469.37,1469.97,cb
1470.35,1470.97,cb
1471.2,1471.84,cb
1472.01,1472.69,cb
1473.08,1473.6399999999999,cb
1473.8400000000001,1474.5,cb
1475.07,1475.55,cb
1475.88,1476.46,cb
1476.99,1477.4099999999999,c
1477.58,1478.24,cb
1478.5,1478.96,cb
1479.28,1479.72,c
1479.92,1480.58,cb
1480.85,1481.53,cb
1481.76,1482.42,cb
1482.68,1483.34,cb
1483.53,1484.13,cb
1484.45,1485.09,cb
1485.37,1485.95,cb
1486.26,1486.8400000000001,cb
1487.38,1487.92,cb
1488.08,1488.74,cb
1489.38,1490.08,cb
1490.25,1490.85,cb
1491.28,1491.7,c
1491.97,1492.6100000000001,cb
1492.98,1493.4,c
1493.8,1494.44,cb
1494.53,1495.17,cb
1495.52,1496.06,cb
1496.3,1496.9,cb
1497.33,1497.87,cb
1498.13,1498.8899999999999,cb
1498.98,1499.6,cb
1500.88,1501.46,cb
1501.65,1502.33,cb
1503.02,1503.6,cb
1503.94,1504.4,c
1504.82,1505.34,cb
1505.76,1506.28,cb
1506.59,1507.15,cb
1507.44,1507.96,cb
1508.39,1508.87,cb
1509.12,1509.7,cb
1510.07,1510.47,b
1510.89,1511.41,cb
1511.73,1512.17,c
1512.61,1513.01,c
1513.46,1513.9,c
1514.28,1514.9,cb
1515.73,1516.25,cb
1516.41,1517.09,cb
1517.21,1517.85,cb
1518.46,1518.98,cb
1519.27,1519.79,cb
1520.07,1520.53,c
1520.88,1521.54,b
1521.89,1522.43,cb
1522.72,1523.28,cb
1523.69,1524.23,cb
1524.54,1525.1,cb
1525.45,1525.97,cb
1526.18,1526.78,cb
1527.12,1527.62,cb
1528.01,1528.43,c
1528.77,1529.39,cb
1530.06,1530.6,cb
1530.86,1531.38,cb
1531.67,1532.17,cb
