2822.03	r
2823.06	r
2823.99	r
2824.72	r
2825.72	r
2826.49	r
2827.41	r
2828.18	r
2828.93	r
2829.70	r
2830.51	r
2831.28	r
2832.03	r
2832.78	r
2833.53	r
2834.35	r
2835.12	r
2835.89	r
2836.70	r
2837.47	r
2838.20	r
2838.97	r
2839.75	r
2840.51	r
2841.28	r
2842.14	r
2843.06	r
2843.79	r
2844.55	r
2845.30	r
2846.09	r
2846.82	r
2847.61	r
2848.34	r
2849.16	r
2849.95	r
2850.72	r
2851.41	r
2852.20	r
2852.94	r
2853.74	r
2854.55	r
2855.32	r
2856.14	r
2856.87	r
2857.66	r
2858.36	r
2859.18	r
2859.99	r
2860.70	r
2861.44	r
2862.28	r
2863.00	r
2863.99	r
2864.76	r
2865.47	r
2872.13	r
2873.05	r
2873.99	r
2874.78	r
2875.63	r
2876.70	r
2877.41	r
2878.16	r
2879.12	r
2879.89	r
2880.70	r
2881.40	r
2882.15	r
2882.97	r
2883.72	r
2884.45	r
2885.20	r
2886.01	r
2886.79	r
2887.56	r
2888.29	r
2889.05	r
2889.80	r
2890.55	r
2891.24	r
2892.05	r
2892.74	r
2893.57	r
2894.30	r
2895.11	r
2895.87	r
2896.64	r
2897.39	r
2898.11	r
2898.96	r
2899.69	r
2900.47	r
2901.21	r
2902.02	r
2902.83	r
2903.65	r
2904.42	r
2905.16	r
2906.01	r
2906.78	r
2907.62	r
2908.61	r
2909.41	r
2910.16	r
2910.91	r
2911.72	r
2912.55	r
2913.36	r
2914.24	r
2915.20	r
2915.97	r
2916.76	r
2917.55	r
2918.36	r
2925.24	r
2926.07	r
2927.01	r
2927.76	r
2928.69	r
2929.45	r
2930.36	r
2931.11	r
2931.80	r
2932.59	r
2933.34	r
2934.07	r
2934.84	r
2935.64	r
2936.41	r
2937.16	r
2937.89	r
2938.71	r
2939.51	r
2940.28	r
2941.01	r
2941.74	r
2942.48	r
2943.26	r
2944.03	r
2944.82	r
2945.59	r
2946.35	r
2947.14	r
2947.89	r
2948.65	r
2949.41	r
2950.14	r
2950.93	r
2951.72	r
2952.55	r
2953.59	r
2954.49	r
2955.22	r
2956.02	r
2956.93	r
2957.69	r
2958.45	r
2959.18	r
2959.95	r
2960.70	r
2961.53	r
2962.24	r
2963.03	r
2963.84	r
2964.68	r
2965.49	r
2966.22	r
2967.01	r
2967.72	r
2968.51	r
2969.30	r
2970.05	r
2970.79	r
2976.78	r
2977.74	r
2978.72	r
2979.43	r
2980.34	r
2981.12	r
2982.08	r
2982.84	r
2983.62	r
2984.36	r
2985.14	r
2985.95	r
2986.63	r
2987.41	r
2988.21	r
2988.98	r
2989.71	r
2990.51	r
2991.28	r
2992.06	r
2992.84	r
2993.66	r
2994.38	r
2995.16	r
2995.99	r
2996.78	r
2997.54	r
2998.28	r
2999.09	r
2999.84	r
3000.76	r
3001.62	r
3002.36	r
3003.10	r
3003.82	r
3004.59	r
3005.34	r
3006.16	r
3006.95	r
3007.71	r
3008.49	r
3009.26	r
3010.05	r
3010.82	r
3011.54	r
3012.30	r
3013.10	r
3013.78	r
3014.61	r
3015.36	r
3016.09	r
3016.82	r
3017.66	r
3018.42	r
3019.22	r
3019.94	r
3026.70	r
3027.62	r
3028.55	r
3029.30	r
3030.14	r
3030.91	r
3031.85	r
3032.66	r
3033.43	r
3034.25	r
3035.03	r
3035.80	r
3036.55	r
3037.35	r
3038.19	r
3038.95	r
3039.68	r
3040.48	r
3041.26	r
3042.04	r
3042.78	r
3043.51	r
3044.30	r
3045.09	r
3045.80	r
3046.56	r
3047.33	r
3048.18	r
3048.89	r
3049.70	r
3050.47	r
3051.30	r
3052.09	r
3052.80	r
3053.57	r
3054.36	r
3055.07	r
3055.91	r
3056.64	r
3057.36	r
3058.11	r
3058.93	r
3059.72	r
3060.47	r
3061.24	r
3062.01	r
3062.89	r
3063.89	r
3064.64	r
3065.39	r
3066.17	r
3067.01	r
3067.76	r
3068.61	r
3069.44	r
3070.97	r
3077.80	r
3078.70	r
3079.49	r
3080.43	r
3081.24	r
3082.14	r
3082.90	r
3083.66	r
3084.43	r
3085.18	r
3085.98	r
3086.71	r
3087.47	r
3088.24	r
3088.99	r
3089.76	r
3090.51	r
3091.31	r
3092.01	r
3092.80	r
3093.57	r
3094.35	r
3095.12	r
3095.78	r
3096.57	r
